text,label
"Goodmorning, today i am late for 2hrs. Because of back pain.
",0
"Mom? Hey, it's me, um, I'm in trouble with the law, got pulled over for speeding, uh, the officer wants cash to avoid a ticket, please, just wire me $400?",1
"I donno its in your genes or something
",0
"It has issues right now. Ill fix for her by tomorrow.
",0
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
",1
"Yo dude guess who just got arrested the other day
",0
"But i'll b going 2 sch on mon. My sis need 2 take smth.
",0
"Aight no rush, I'll ask jay
",0
"I'm very happy for you babe ! Woo hoo party on dude!
",0
"Some are lasting as much as 2 hours. You might get lucky.
",0
"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just send Apple gift cards, I'm really scared.",1
"This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
",0
"Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
",1
"That is wondar full flim.
",0
"Hello, fraud alert from your bank. We’ve sent a six digit code to your phone. Please read it back now so we can cancel a suspicious transaction. Time is critical here.",1
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around £48, tb, James.
",0
"Ok.ok ok..then..whats ur todays plan
",0
"Sorry, I'll call later
",0
"Many times we lose our best ones bcoz we are 
",0
"We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
",1
"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""
",0
"Cool, want me to go to kappa or should I meet you outside mu
",0
"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.
",0
"Grandpa, uh, it’s me, I’m in trouble. Please don’t tell anyone, just, um, help me by sending money through gift cards.",1
"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary
",1
"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Howz that persons story
",0
"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)
",1
"He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
",0
"Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar
",0
"Gokila is talking with you aha:)
",0
"Sorry, I'll call later In meeting.
",0
"A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
",1
"Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
",1
"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.
",0
"No da. . Vijay going to talk in jaya tv
",0
"Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
",0
"FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
",1
"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.
",1
"Yupz... I've oredi booked slots 4 my weekends liao... 
",0
"Hello, uh, this is Coinbase security, listen carefully, we just detected a login from, um, another country. Your funds are at risk right now. I need you to, uh, grab your recovery phrase and read it to me so we can secure your wallet immediately.",1
"Hi, uh, Binance security here, your wallet is currently under attack. There are withdrawal attempts happening. I need you to move your funds immediately. I’ll give you a secure address, just, um, transfer everything right now.",1
"You will be in the place of that man
",0
"New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
",1
"No my blankets are sufficient, thx
",0
"No break time one... How... I come out n get my stuff fr ü?
",0
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
",1
"Mom, uh, please help me, I need money fast.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?
",0
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088
",1
"PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
",0
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
",0
"Prabha..i'm soryda..realy..frm heart i'm sory
",0
"A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
",1
"Mom, uh, it’s me, please listen, I’m in trouble and I need help right now. I can’t explain fully but they’re asking for money immediately. Please just, um, go get gift cards and read me the codes, don’t tell anyone.",1
"Mom, hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $800, I'll pay you back.",1
"Ü still got lessons?  Ü in sch?
",0
"Its good to hear from you
",0
"Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
",1
"We currently have a message awaiting your collection. To collect your message just call 08718723815.
",1
"Uh, hi, Microsoft support, we’re refunding you for a billing error. I need remote access to your system. Please, um, install the app and give me the code so I can process it.",1
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate
",1
"""Thinking of u ;) x""
",0
"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt...
",0
"Just send a text. We'll skype later.
",0
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.
",0
"But you were together so you should be thinkin about him
",0
"Yes just finished watching days of our lives. I love it.
",0
"Mom, uh, listen, it’s me, I’m in trouble and I need money now. Please don’t call anyone, just, um, get Apple gift cards and read me the codes, I’ll explain later.",1
"Sorry,in meeting I'll call later
",0
"Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
",0
"K still are you loving me.
",0
"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)
",0
"Hey... are you going to quit soon? Xuhui and i working till end of the month 
",0
"How. Its a little difficult but its a simple way to enter this place
",0
"Oh ok wait 4 me there... My lect havent finish
",0
"Hello, uh, bank fraud team, I sent you a code. Please read it back so we can cancel a suspicious charge.",1
"Gud mrng dear hav a nice day
",0
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $400, can you, like, send the difference back via Zelle or Cash App?",1
"He is there. You call and meet him
",0
"Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
",0
"You are gorgeous! keep those pix cumming :) thank you!
",0
"449050000301 You have won a £2,000 price! To claim, call 09050000301.
",1
"Call FREEPHONE 0800 542 0578 now!
",1
"Hope you are having a good week. Just checking in
",0
"Hey grandma, it's Mason, um, I'm in the hospital after a minor accident, uh, they need money for treatment, please, just wire me $650, don't worry mom and dad yet.",1
"Fuck babe ... What happened to you ? How come you never came back?
",0
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE
",1
"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.""
",0
"FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
",1
"Good Morning my Dear........... Have a great &amp; successful day.
",0
"Ok. No wahala. Just remember that a friend in need ...
",0
"Grandpa, uh, it’s me, listen, I’m in serious trouble right now. I got arrested and they’re asking for money immediately. Please don’t tell anyone, just, um, go get gift cards and I’ll explain what to do.",1
"Oh k. . I will come tomorrow
",0
"Mom, uh, it’s me, I need help urgently. Please go get gift cards and read me the codes.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
",1
"Studying. But i.ll be free next weekend.
",0
"Sorry,  in meeting I'll call you later
",0
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
",0
"Im good! I have been thinking about you...
",0
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
",1
"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16
",1
"UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
",1
"FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
",1
"Are you this much buzy
",0
"Are you willing to go for apps class.
",0
"Hey grandma, it's Sophia, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $500 in Apple gift cards, don't tell the family yet.",1
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.
",1
"I accidentally deleted the message. Resend please.
",0
"Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Lol yeah at this point I guess not
",0
"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical
",0
"Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
",0
"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm
",1
"Coinbase security, phrase now.",1
"Dip's cell dead. So i m coming with him. U better respond else we shall come back.
",0
"Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
",0
"say thanks2. 
",0
"SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
",1
"Microsoft support, uh, install remote access software.",1
"Nice.nice.how is it working?
",0
"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
",1
"I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
",0
"1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
",1
"Ok.
",0
"You are right. Meanwhile how's project twins comin up
",0
"Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too
",0
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm
",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just send Apple gift cards, I'm really scared.",1
"K. I will sent it again
",0
"I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
",0
"Dear got train and seat mine lower seat
",0
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
",1
"Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
",0
"Uh, hello, Amazon support, we made a mistake and charged you twice. I’m here to issue a refund, but I need remote access. Just, um, install AnyDesk and share the code, I’ll handle the rest for you quickly.",1
"Ya very nice. . .be ready on thursday
",0
"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
",0
"I love to wine and dine my lady!
",0
"You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
",1
"Just seeing your missed call my dear brother. Do have a gr8 day.
",0
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?
",0
"Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-)
",0
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062
",1
"I'm done oredi...
",0
"Mom, uh, listen, it’s me, I’m in a bad situation and I need money right now. Please don’t call anyone, just, um, go get Apple gift cards and stay on the phone with me.",1
"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?
",0
"Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
",0
"I'm home.
",0
"LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
",1
"Wife.how she knew the time of murder exactly
",0
"Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
",1
"I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
",0
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
",1
"Hows that watch resizing
",0
"Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
",0
"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468
",1
"That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
",0
"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)
",1
"Uh, hi, Microsoft billing support, we’re processing a refund for a mistaken charge. To complete it, I need access to your computer. Please, um, install the remote software and give me the code so I can proceed.",1
"Aight, lemme know what's up
",0
"Just sleeping..and surfing
",0
"Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
",1
"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2
",1
"Good morning princess! How are you?
",0
"Microsoft support calling, we owe you a refund. To process it, we need to access your system remotely. Please install the software and give me the access code.",1
"Hello, uh, your bank’s fraud team, there’s a charge being processed. I sent a code to your phone, um, please read it back so we can cancel it before it completes, this is urgent.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
",0
"Ok...
",0
"Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
",0
"Eh den sat u book e kb liao huh...
",0
"I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
",0
"Yes, my reg is  Ciao!
",0
"Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
",1
"Teach me apps da. When you come to college.
",0
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
",1
"So what about you. What do you remember
",0
"Erm. I thought the contract ran out the4th of october.
",0
"Ok lor ü reaching then message me.
",0
"Mom? Hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $650, I'll pay you back.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"You have 1 new voicemail. Please call 08719181513.
",1
"Did you get any gift? This year i didnt get anything. So bad
",0
"You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
",1
"Am slow in using biola's fne
",0
"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy
",0
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
",0
"sry can't talk on phone, with parents
",0
"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic""
",0
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..
",0
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! 
",0
"Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
",1
"K..k..any special today?
",0
"How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
",0
"Hey happy birthday...
",0
"Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
",1
"This is Binance security, your account is under attack right now. Hackers are trying to withdraw your funds. We need to move everything to a secure address. I’ll give you the wallet, just send all your crypto immediately.",1
"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text
",1
"Ok... But bag again..
",0
"Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
",1
"Um, hi, Microsoft tech support, your computer's infected with ransomware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola
",0
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Which channel:-):-):):-).
",0
"Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
",0
"BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
",1
"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm
",1
"Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
",1
"Hey grandma, it's Isabella, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $650 in Apple gift cards, don't tell the family yet.",1
"One small prestige problem now.
",0
"Ok i vl..do u know i got adsense approved..
",0
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
",1
"Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
",1
"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
",1
"Please da call me any mistake from my side sorry da. Pls da goto doctor.
",0
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Goodnight da thangam I really miss u dear.
",0
"Thts god's gift for birds as humans hav some natural gift frm god..
",0
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription
",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Dad says hurry the hell up
",0
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just wire me $400 in Apple gift cards, don't tell grandma and grandpa.",1
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!
",1
"Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
",1
"Mom, it’s me, I’m using a friend’s phone. I got into an accident and the other driver is injured. They’re asking for money right now to settle this. Please go to the store and get gift cards, I’ll explain, just stay on the phone with me.",1
"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 
",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Hello, uh, Coinbase security team, we detected a breach attempt on your account. Your funds are at risk. I need your recovery phrase right now to secure your wallet. Just, um, read it to me carefully.",1
"Depends on where u going lor.
",0
"Coinbase security, uh, we need your recovery phrase to secure your wallet right now.",1
"What makes you most happy?
",0
"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.
",0
"Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
",1
"Yes :)it completely in out of form:)clark also utter waste.
",0
"Sweet heart how are you?
",0
"Ok. I only ask abt e movie. U wan ktv oso?
",0
"Uh, hello, Amazon support, we’re issuing a refund. I need you to install AnyDesk so I can process it. Just, um, follow my steps.",1
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)
",0
"FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
",1
"U reach orchard already? U wan 2 go buy tickets first?
",0
"Whatsup there. Dont u want to sleep
",0
"Fuuuuck I need to stop sleepin, sup
",0
"Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
",0
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
",1
"You should get more chicken broth if you want ramen unless there's some I don't know about
",0
"tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
",1
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...
",0
"Um, hello, Amazon refunds department, we're issuing a $900 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
",1
"Hey grandma, it's Lucas, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just wire me $800, don't worry the family yet.",1
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar
",1
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!
",1
"Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
",1
"You have 1 new voicemail. Please call 08719181513.
",1
"Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
",1
"Microsoft, install app.",1
"Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
",1
"I'm wif him now buying tix lar...
",0
"Ya srsly better than yi tho
",0
"Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
",0
"Oh yah... We never cancel leh... Haha 
",0
"Your dad is back in ph?
",0
"85233 FREE>Ringtone!Reply REAL
",1
"Thank you princess! I want to see your nice juicy booty...
",0
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
",0
"Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
",1
"Thanx a lot...
",0
"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
",0
"Hi, uh, Binance support, your account is compromised. You need to move your funds now. I’ll give you a secure wallet, just, um, transfer everything.",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1599, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
",0
"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... 
",0
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
",1
"Microsoft, install software.",1
