text,label
"Um, hi, Microsoft tech support, your computer's infected with ransomware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom, hey, it's me, um, I'm stuck at the airport, missed my flight, uh, I need money for a new ticket and hotel, please, just send Apple gift cards, I'm really stressed.",1
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Listen, this is US Bank fraud team, uh, we detected a password change request from an unknown device, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $600 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey grandma, it's Olivia, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $450 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Hello, this is Chase fraud department, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Mom? Hey, it's me, um, I'm in trouble at work, got into an argument, uh, they're demanding payment for damages, please, just send Apple gift cards, don't tell dad yet.",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1099, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just wire me $350 in Apple gift cards, don't tell grandma and grandpa.",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom, hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $600, I'll pay you back.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $700 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey grandma, it's Ethan, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just send Apple gift cards, don't worry the family yet.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom? Hey, it's me, um, I'm stranded in another city, car broke down, uh, I need money for repairs and a hotel, please, just wire me $500, I'll explain everything later.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows activation, your license key is expiring soon, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your system?",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just send Apple gift cards, I'm really scared.",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $400, can you, like, send the difference back via Zelle or Cash App?",1
"Mom, hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1199, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Hey grandma, it's Sophia, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $500 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Microsoft tech support, your computer's infected with spyware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom? Hey, it's me, um, I'm in trouble with the law, got pulled over for speeding, uh, the officer wants cash to avoid a ticket, please, just wire me $400?",1
"Uh, Coinbase, uh, your account's been targeted by a sophisticated phishing campaign, um, to recover your assets, you need to, like, provide your seed phrase for wallet restoration immediately.",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $800 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $450 in Apple gift cards, don't tell mom and dad yet.",1
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Mom, hey, it's me, um, I'm stranded in another state, car broke down, uh, I need money for repairs and a hotel, please, just send Apple gift cards, I'll explain everything later.",1
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1299, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey grandma, it's Noah, um, I'm in the hospital after a minor accident, uh, they need money for treatment, please, just wire me $550, don't worry mom and dad yet.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom? Hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $650, I'll pay you back.",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $900 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just send Apple gift cards, don't tell grandma and grandpa.",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom, hey, it's me, um, I'm stuck at the airport, missed my flight, uh, I need money for a new ticket and hotel, please, just wire me $500, I'll explain everything later.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows support, your system license is expiring, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your Windows?",1
"Hey grandma, it's Ava, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $550 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $500, can you, like, send the difference back via Zelle?",1
"Mom? Hey, it's me, um, I'm stranded in another city, car broke down, uh, I need money for repairs and a hotel, please, just send Apple gift cards, I'll explain everything later.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1399, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just wire me $450, I'm really scared.",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Microsoft tech support, your computer's infected with ransomware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom, hey, it's me, um, I'm in trouble with the law, got pulled over for a minor violation, uh, the officer wants cash to avoid a ticket, please, just send Apple gift cards?",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $1000 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey grandma, it's Liam, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just wire me $600, don't worry the family yet.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Mom? Hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"Uh, Coinbase, uh, your account's been targeted by a sophisticated phishing campaign, um, to recover your assets, you need to, like, provide your seed phrase for wallet restoration immediately.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1499, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $500 in Apple gift cards, don't tell mom and dad yet.",1
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom, hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $700, I'll pay you back.",1
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $1100 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey grandma, it's Emma, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $600 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom? Hey, it's me, um, I'm stranded in another state, car broke down, uh, I need money for repairs and a hotel, please, just send Apple gift cards, I'll explain everything later.",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows activation, your license key is expiring soon, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your system?",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just wire me $400 in Apple gift cards, don't tell grandma and grandpa.",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $600, can you, like, send the difference back via Zelle or Cash App?",1
"Mom, hey, it's me, um, I'm stuck at the airport, missed my flight, uh, I need money for a new ticket and hotel, please, just send Apple gift cards, I'm really stressed.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1599, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Hey grandma, it's Mason, um, I'm in the hospital after a minor accident, uh, they need money for treatment, please, just wire me $650, don't worry mom and dad yet.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Microsoft tech support, your computer's infected with spyware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom? Hey, it's me, um, I'm in trouble with the law, got pulled over for speeding, uh, the officer wants cash to avoid a ticket, please, just wire me $450?",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $1200 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just send Apple gift cards, I'm really scared.",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Mom, hey, it's me, um, I'm stranded in another city, car broke down, uh, I need money for repairs and a hotel, please, just wire me $550, I'll explain everything later.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1699, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey grandma, it's Isabella, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $650 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom? Hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $750, I'll pay you back.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $1300 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $550 in Apple gift cards, don't tell mom and dad yet.",1
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom, hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows support, your system license is expiring, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your Windows?",1
"Hey grandma, it's James, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just wire me $700, don't worry the family yet.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $700, can you, like, send the difference back via Zelle?",1
"Mom? Hey, it's me, um, I'm stranded in another state, car broke down, uh, I need money for repairs and a hotel, please, just send Apple gift cards, I'll explain everything later.",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1799, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just wire me $450 in Apple gift cards, don't tell grandma and grandpa.",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Microsoft tech support, your computer's infected with ransomware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom, hey, it's me, um, I'm in trouble with the law, got pulled over for a minor violation, uh, the officer wants cash to avoid a ticket, please, just wire me $500?",1
"Uh, Coinbase, uh, your account's been targeted by a sophisticated phishing campaign, um, to recover your assets, you need to, like, provide your seed phrase for wallet restoration immediately.",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $1400 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey grandma, it's Charlotte, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $700 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance security, we see suspicious API key usage on your account, um, to secure your funds, you need to, like, share your two-factor authentication code to revoke access immediately.",1
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Mom? Hey, it's me, um, I'm stuck at the airport, missed my flight, uh, I need money for a new ticket and hotel, please, just send Apple gift cards, I'm really stressed.",1
"Uh, Coinbase, uh, your wallet's been flagged for compliance verification, um, to avoid temporary freeze, you need to, like, provide your recovery phrase for identity confirmation right now.",1
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1899, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"Hey, it's your daughter, um, I got stranded after a concert, lost my phone and wallet, uh, I need money for a ride home and hotel, please, just wire me $500, I'm really scared.",1
"Uh, Binance, uh, your API keys were compromised in a third-party breach, um, to secure your assets, you need to, like, transfer all crypto to this verified secure wallet address now.",1
"Hello, this is Bank of America fraud prevention, uh, someone's trying to initiate a wire transfer to an unknown account, can you, um, read back the OTP to block this fraudulent attempt?",1
"Um, hi, Microsoft support team, your computer's sending critical security alerts, uh, we can diagnose and fix the issues remotely if you, like, install TeamViewer and share the access code?",1
"Mom, hey, it's me, um, I'm in a difficult situation overseas, lost my wallet and phone, uh, I need money for emergency travel docs, please, just wire me $800, I'll pay you back.",1
"Uh, Coinbase security alert, your account's been accessed from an unrecognized location, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"Um, hello, Amazon refunds department, we're issuing a $1500 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Hey grandma, it's Benjamin, um, I'm in the hospital after a minor accident, uh, they need money for treatment, please, just wire me $750, don't worry mom and dad yet.",1
"Uh, Binance, uh, we detected suspicious login activity from multiple countries, um, to secure your account, you need to, like, share your two-factor authentication code right now.",1
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple iCloud support, we detected multiple unauthorized login attempts, uh, to protect your account, can you, like, share the two-factor code we just texted to your trusted device?",1
"Mom? Hey, it's me, um, I'm stranded in another city, car broke down, uh, I need money for repairs and a hotel, please, just send Apple gift cards, I'll explain everything later.",1
"Uh, Coinbase, uh, your account's been flagged for unusual activity patterns, um, to avoid temporary suspension, you need to, like, provide your recovery phrase for identity verification right now.",1
"Listen, this is Chase Bank fraud alert, uh, we see a large purchase attempt at a jewelry store, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Microsoft Windows activation, your license key is expiring soon, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your system?",1
"Hey, it's your son, um, I got arrested for a minor offense at a party, uh, they need bail money wired, please, just $600 in Apple gift cards, don't tell mom and dad yet.",1
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Um, hi, Amazon customer care, we're processing a refund for your cancelled order, but, uh, we accidentally over-refunded by $800, can you, like, send the difference back via Zelle or Cash App?",1
"Mom, hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"Uh, Coinbase, uh, your wallet's been targeted by a coordinated attack, um, to protect your crypto holdings, you need to, like, move everything to this secure multi-signature address we're providing.",1
"Listen, this is Bank of America security team, uh, we detected a login attempt from a high-risk location, can you, um, confirm your identity by reading that six-digit code we just texted?",1
"Um, hello, Geek Squad subscription services, your annual plan renewed for $1999, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your computer?",1
"Hey grandma, it's Amelia, um, I'm at the police station after a minor incident, uh, they need bail money wired, please, just $750 in Apple gift cards, don't tell the family yet.",1
"Uh, Binance, uh, your account's been compromised by a credential stuffing attack, um, to secure your funds, you need to, like, share your two-factor code to reset your security immediately.",1
"Hello, this is Citibank fraud prevention, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Um, hi, Microsoft tech support, your computer's infected with spyware, uh, we can remove it remotely if you, like, install TeamViewer and give me the access code to run diagnostics?",1
"Mom? Hey, it's me, um, I'm in trouble with the law, got pulled over for speeding, uh, the officer wants cash to avoid a ticket, please, just wire me $550?",1
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Um, hello, Amazon refunds team, we're issuing a $1600 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just send Apple gift cards, don't tell grandma and grandpa.",1
"Uh, Binance, uh, we detected unusual withdrawal patterns on your account, um, to prevent unauthorized transfers, you need to, like, transfer your assets to this verified secure wallet address now.",1
"Hello, this is Chase fraud department, uh, someone's trying to add a new authorized user to your account, can you, um, read back the verification code to approve or deny this change?",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
